clip_id,subject_id,video_filename,class,hand,distance_m,start_frame,end_frame,frame_count,body_weight_kg,peak_force_N,peak_speed_mps,peak_accel_g,n_imu_samples
s04_cross_1m_left_c011,subject04,cross_1m_left.mp4,cross,left,1,673,702,30,45.0,146.962743962019,4.354806658011792,14.474310839478498,259.0
s04_cross_1m_left_c012,subject04,cross_1m_left.mp4,cross,left,1,730,759,30,45.0,113.03228492365922,4.217030509942968,11.132511429593112,260.0
s04_cross_1m_left_c013,subject04,cross_1m_left.mp4,cross,left,1,783,812,30,45.0,141.24663086108936,4.620442553812457,13.911332797656868,260.0
s04_cross_1m_left_c014,subject04,cross_1m_left.mp4,cross,left,1,838,865,28,45.0,113.9495247689805,4.130699503146914,11.22285007105837,246.0
s04_cross_1m_left_c015,subject04,cross_1m_left.mp4,cross,left,1,896,921,26,45.0,121.46650662059797,4.090532582373297,11.963195065726875,233.0
s04_cross_1m_left_c016,subject04,cross_1m_left.mp4,cross,left,1,943,972,30,45.0,113.65916238591616,4.255180302830371,11.194252378369322,260.0
s04_cross_1m_right_c001,subject04,cross_1m_right.mp4,cross,right,1,173,202,30,45.0,124.05773854761908,3.8573343188160987,12.218404619915505,260.0
s04_cross_1m_right_c002,subject04,cross_1m_right.mp4,cross,right,1,239,265,27,45.0,57.45018000992708,2.3655843690197247,5.658248756314624,240.0
s04_cross_1m_right_c003,subject04,cross_1m_right.mp4,cross,right,1,294,324,31,45.0,83.6742294964182,3.2265941485564262,8.241046501540694,266.0
s04_cross_1m_right_c004,subject04,cross_1m_right.mp4,cross,right,1,356,382,27,45.0,88.26517139020886,2.9300836022374956,8.693206812550427,240.0
s04_cross_1m_right_c005,subject04,cross_1m_right.mp4,cross,right,1,409,436,28,45.0,88.69056966715902,2.937650505444191,8.735104144657578,247.0
s04_cross_1m_right_c006,subject04,cross_1m_right.mp4,cross,right,1,466,493,28,45.0,59.509561607097226,2.6281481641199957,5.861076551788052,246.0
s04_cross_1m_right_c007,subject04,cross_1m_right.mp4,cross,right,1,530,558,29,45.0,69.88177022945015,2.9629380131764007,6.882631863320988,253.0
s04_cross_1m_right_c008,subject04,cross_1m_right.mp4,cross,right,1,588,616,29,45.0,73.08705131659435,2.9736042972138006,7.198318911156846,254.0
s04_cross_1m_right_c009,subject04,cross_1m_right.mp4,cross,right,1,646,675,30,45.0,62.33701599180573,3.0273190140207507,6.139551575766198,260.0
s04_cross_1m_right_c010,subject04,cross_1m_right.mp4,cross,right,1,706,734,29,45.0,55.58521184596065,2.688598704208285,5.474568673980573,252.0
s04_cross_1m_right_c011,subject04,cross_1m_right.mp4,cross,right,1,770,796,27,45.0,55.01740749264059,2.8558757485215955,5.4186458156805966,240.0
s04_cross_1m_right_c012,subject04,cross_1m_right.mp4,cross,right,1,825,853,29,45.0,77.87355114294616,2.9367207033398897,7.669739656659739,253.0
s04_cross_1m_right_c013,subject04,cross_1m_right.mp4,cross,right,1,887,915,29,45.0,75.83017540508071,2.900300987141328,7.4684882728440085,253.0
s04_cross_1m_right_c014,subject04,cross_1m_right.mp4,cross,right,1,947,972,26,45.0,89.47299073538814,3.3745607009511542,8.812164530464146,233.0
s04_cross_1m_right_c015,subject04,cross_1m_right.mp4,cross,right,1,1001,1029,29,45.0,71.3314750391993,2.7846258597888625,7.025412798652593,253.0
s04_cross_2m_left_c001,subject04,cross_2m_left.mp4,cross,left,2,162,185,24,45.0,129.3211705240216,4.639011080674613,12.736798251219705,219.0
s04_cross_2m_left_c002,subject04,cross_2m_left.mp4,cross,left,2,211,236,26,45.0,175.58908364190444,5.21129415952898,17.293709331590502,233.0
s04_cross_2m_left_c003,subject04,cross_2m_left.mp4,cross,left,2,264,290,27,45.0,131.2382379088282,4.781501450596297,12.925609568155162,240.0
s04_cross_2m_left_c004,subject04,cross_2m_left.mp4,cross,left,2,315,340,26,45.0,152.9499235363471,5.215945676700115,15.06398612638657,232.0
s04_cross_2m_left_c005,subject04,cross_2m_left.mp4,cross,left,2,367,394,28,45.0,123.16037494422861,4.580338810284691,12.130023582780915,246.0
s04_cross_2m_left_c006,subject04,cross_2m_left.mp4,cross,left,2,420,447,28,45.0,126.41826963773745,4.977680243175445,12.450892526874132,246.0
s04_cross_2m_left_c007,subject04,cross_2m_left.mp4,cross,left,2,473,498,26,45.0,125.46335620102843,4.9346515994312625,12.356843426162639,233.0
s04_cross_2m_left_c008,subject04,cross_2m_left.mp4,cross,left,2,524,550,27,45.0,151.73815333373344,5.219678999341192,14.94463928986329,240.0
s04_cross_2m_left_c009,subject04,cross_2m_left.mp4,cross,left,2,578,605,28,45.0,125.78952318321485,4.8416906563396624,12.388967501683174,246.0
s04_cross_2m_left_c010,subject04,cross_2m_left.mp4,cross,left,2,632,658,27,45.0,118.89011524898284,4.473137408396002,11.709447152809943,240.0
s04_cross_2m_left_c011,subject04,cross_2m_left.mp4,cross,left,2,684,710,27,45.0,160.8218767307298,4.490888179034466,15.839292128285718,240.0
s04_cross_2m_left_c012,subject04,cross_2m_left.mp4,cross,left,2,738,764,27,45.0,148.1675202410913,4.529898883243104,14.592968846842796,239.0
s04_cross_2m_left_c013,subject04,cross_2m_left.mp4,cross,left,2,791,816,26,45.0,110.09755489255943,4.229614499388888,10.843470863563201,233.0
s04_cross_2m_left_c014,subject04,cross_2m_left.mp4,cross,left,2,840,866,27,45.0,107.65103329601494,4.342697660632898,10.602513780773336,240.0
s04_cross_2m_left_c015,subject04,cross_2m_left.mp4,cross,left,2,893,918,26,45.0,146.65108787776222,4.730534232434061,14.443615937376553,233.0
s04_cross_2m_right_c001,subject04,cross_2m_right.mp4,cross,right,2,188,216,29,45.0,65.1304210017854,2.422184689592337,6.414673088368411,253.0
s04_cross_2m_right_c002,subject04,cross_2m_right.mp4,cross,right,2,250,280,31,45.0,83.84028610282859,2.6425946390272026,8.257401360420806,266.0
s04_cross_2m_right_c003,subject04,cross_2m_right.mp4,cross,right,2,310,338,29,45.0,76.49758676241758,3.0666524738328005,7.53422139120759,252.0
s04_cross_2m_right_c004,subject04,cross_2m_right.mp4,cross,right,2,369,401,33,45.0,97.8413565644347,3.6245995966804707,9.636362044491198,280.0
s04_cross_2m_right_c005,subject04,cross_2m_right.mp4,cross,right,2,431,462,32,45.0,99.84160685140856,3.643514984695327,9.833366017266082,274.0
s04_cross_2m_right_c006,subject04,cross_2m_right.mp4,cross,right,2,497,522,26,45.0,106.55803002723222,3.7538498073720157,10.494864259306754,233.0
s04_cross_2m_right_c007,subject04,cross_2m_right.mp4,cross,right,2,558,586,29,45.0,109.11892531597823,3.246299853328021,10.747085968274336,254.0
s04_cross_2m_right_c008,subject04,cross_2m_right.mp4,cross,right,2,619,645,27,45.0,157.1416294593816,3.9593154499383787,15.476825821958426,240.0
s04_cross_2m_right_c009,subject04,cross_2m_right.mp4,cross,right,2,680,708,29,45.0,131.76663321124192,4.325378010568662,12.977651042389153,253.0
s04_cross_2m_right_c010,subject04,cross_2m_right.mp4,cross,right,2,736,763,28,45.0,139.44224682177904,3.86268605416373,13.733619625225076,247.0
s04_cross_2m_right_c011,subject04,cross_2m_right.mp4,cross,right,2,801,827,27,45.0,91.7546943932118,3.2664147399960646,9.036888750334796,240.0
s04_cross_2m_right_c012,subject04,cross_2m_right.mp4,cross,right,2,857,884,28,45.0,113.39787506343434,3.7279364110332653,11.168518278541992,247.0
s04_cross_2m_right_c013,subject04,cross_2m_right.mp4,cross,right,2,914,941,28,45.0,119.61395126239712,3.5119251805603553,11.78073751642533,246.0
s04_cross_2m_right_c014,subject04,cross_2m_right.mp4,cross,right,2,974,1000,27,45.0,116.05137400478166,3.5994197932017102,11.429860489866071,240.0
s04_cross_2m_right_c015,subject04,cross_2m_right.mp4,cross,right,2,1036,1062,27,45.0,125.98132726374457,3.6600480592325253,12.407858220562138,239.0
s04_hook_1m_left_c001,subject04,hook_1m_left.mp4,hook,left,1,108,138,31,45.0,150.68139555744213,6.212887587036952,14.8405595746667,267.0
s04_hook_1m_left_c002,subject04,hook_1m_left.mp4,hook,left,1,157,184,28,45.0,123.51862716014027,4.609428076517198,12.16530772209569,246.0
s04_hook_1m_left_c003,subject04,hook_1m_left.mp4,hook,left,1,207,236,30,45.0,128.31129468632545,5.524742276195312,12.637335922264619,260.0
s04_hook_1m_left_c004,subject04,hook_1m_left.mp4,hook,left,1,255,281,27,45.0,117.7133780665711,5.850838656134254,11.59355070657183,240.0
s04_hook_1m_left_c005,subject04,hook_1m_left.mp4,hook,left,1,310,338,29,45.0,142.89979630358016,6.6716622026229615,14.074152501743775,253.0
s04_hook_1m_left_c006,subject04,hook_1m_left.mp4,hook,left,1,360,391,32,45.0,112.76874003209461,5.953233270458758,11.106554982552026,276.0
s04_hook_1m_left_c007,subject04,hook_1m_left.mp4,hook,left,1,415,443,29,45.0,135.56562349904075,5.466852143755519,13.351812308158465,253.0
s04_hook_1m_left_c008,subject04,hook_1m_left.mp4,hook,left,1,469,497,29,45.0,129.99950432384838,5.663882462852531,12.803607117241935,253.0
s04_hook_1m_left_c009,subject04,hook_1m_left.mp4,hook,left,1,522,550,29,45.0,161.53886940641632,4.686269053475528,15.909908493887862,253.0
s04_hook_1m_left_c010,subject04,hook_1m_left.mp4,hook,left,1,576,602,27,45.0,157.59860513657935,5.315036720537619,15.521833201512736,240.0
s04_hook_1m_left_c011,subject04,hook_1m_left.mp4,hook,left,1,631,659,29,45.0,115.73527991297847,5.714822486772603,11.398728489905151,254.0
s04_hook_1m_left_c012,subject04,hook_1m_left.mp4,hook,left,1,685,716,32,45.0,119.80586941665253,5.88287824969723,11.799639470386872,273.0
s04_hook_1m_left_c013,subject04,hook_1m_left.mp4,hook,left,1,739,766,28,45.0,129.36742114859172,5.309374676103471,12.741353459556867,246.0
s04_hook_1m_left_c014,subject04,hook_1m_left.mp4,hook,left,1,794,822,29,45.0,124.40154484367977,5.893041836002501,12.252265985480632,254.0
s04_hook_1m_left_c015,subject04,hook_1m_left.mp4,hook,left,1,849,881,33,45.0,123.19328879008391,6.216920828348911,12.133265256302986,279.0
s04_hook_1m_right_c001,subject04,hook_1m_right.mp4,hook,right,1,155,180,26,45.0,110.03277790702577,5.03610849707282,10.837091000214292,233.0
s04_hook_1m_right_c002,subject04,hook_1m_right.mp4,hook,right,1,200,225,26,45.0,120.0649514505036,4.870681320359005,11.825156372084445,233.0
s04_hook_1m_right_c003,subject04,hook_1m_right.mp4,hook,right,1,249,276,28,45.0,132.01507564551395,5.350358538589972,13.002120053530504,247.0
s04_hook_1m_right_c004,subject04,hook_1m_right.mp4,hook,right,1,299,325,27,45.0,106.08495199127667,5.011789335477014,10.448270963896318,239.0
s04_hook_1m_right_c005,subject04,hook_1m_right.mp4,hook,right,1,354,380,27,45.0,98.01491393775007,4.909491368955011,9.65345565136138,240.0
s04_hook_1m_right_c006,subject04,hook_1m_right.mp4,hook,right,1,406,432,27,45.0,147.75008617209116,5.043603032300572,14.551855906877154,240.0
s04_hook_1m_right_c007,subject04,hook_1m_right.mp4,hook,right,1,458,486,29,45.0,131.1710445447475,5.237576157525433,12.918991716502187,253.0
s04_hook_1m_right_c008,subject04,hook_1m_right.mp4,hook,right,1,515,542,28,45.0,116.68387803596912,5.0435837390335125,11.49215559750911,247.0
s04_hook_1m_right_c009,subject04,hook_1m_right.mp4,hook,right,1,570,598,29,45.0,120.82219112127265,4.941891129945438,11.89973665059046,253.0
s04_hook_1m_right_c010,subject04,hook_1m_right.mp4,hook,right,1,628,657,30,45.0,110.8719559178552,5.300149681422074,10.919741358059676,260.0
s04_hook_1m_right_c011,subject04,hook_1m_right.mp4,hook,right,1,686,714,29,45.0,147.48324679842233,5.489896525689388,14.525574987410298,253.0
s04_hook_1m_right_c012,subject04,hook_1m_right.mp4,hook,right,1,747,774,28,45.0,134.66670719642784,5.559121590602425,13.263278346203748,247.0
s04_hook_1m_right_c013,subject04,hook_1m_right.mp4,hook,right,1,803,830,28,45.0,159.96860559735998,4.449590954188834,15.755253743578226,247.0
s04_hook_1m_right_c014,subject04,hook_1m_right.mp4,hook,right,1,861,887,27,45.0,163.3202872394694,5.043505514460015,16.08535973244982,240.0
s04_hook_1m_right_c015,subject04,hook_1m_right.mp4,hook,right,1,920,947,28,45.0,130.92146788020185,5.723873452629305,12.89441099540564,246.0
s04_hook_2m_left_c001,subject04,hook_2m_left.mp4,hook,left,2,122,149,28,45.0,164.509079151284,6.296771116078443,16.202443444900844,246.0
s04_hook_2m_left_c002,subject04,hook_2m_left.mp4,hook,left,2,174,199,26,45.0,159.20238354899428,6.068394505892289,15.679788793747313,233.0
s04_hook_2m_left_c003,subject04,hook_2m_left.mp4,hook,left,2,225,251,27,45.0,131.15101338982595,5.928571449812655,12.917018854843569,240.0
s04_hook_2m_left_c004,subject04,hook_2m_left.mp4,hook,left,2,277,302,26,45.0,103.43072687830437,5.599188326586675,10.186857232175033,233.0
s04_hook_2m_left_c005,subject04,hook_2m_left.mp4,hook,left,2,327,354,28,45.0,134.02956387237438,6.209153953975088,13.200526316178836,246.0
s04_hook_2m_left_c006,subject04,hook_2m_left.mp4,hook,left,2,378,405,28,45.0,125.1457757643002,6.433005255408695,12.325565036593852,247.0
s04_hook_2m_left_c007,subject04,hook_2m_left.mp4,hook,left,2,424,451,28,45.0,138.1893533741764,5.244485398065626,13.610222574241645,247.0
s04_hook_2m_left_c008,subject04,hook_2m_left.mp4,hook,left,2,473,500,28,45.0,132.69668221238942,6.0693928720304315,13.069251253270046,247.0
s04_hook_2m_left_c009,subject04,hook_2m_left.mp4,hook,left,2,524,551,28,45.0,118.23601367498817,6.144410346805146,11.645024910496355,246.0
s04_hook_2m_left_c010,subject04,hook_2m_left.mp4,hook,left,2,575,600,26,45.0,125.06968844099232,5.366365468666036,12.318071221911225,233.0
s04_hook_2m_left_c011,subject04,hook_2m_left.mp4,hook,left,2,625,649,25,45.0,120.35321282865011,5.444975842119024,11.853547137511276,226.0
s04_hook_2m_left_c012,subject04,hook_2m_left.mp4,hook,left,2,677,705,29,45.0,153.3947569570604,5.7161453551457715,15.107797619215374,253.0
s04_hook_2m_left_c013,subject04,hook_2m_left.mp4,hook,left,2,727,751,25,45.0,130.70159176708273,5.792563517189605,12.872755471552022,227.0
s04_hook_2m_left_c014,subject04,hook_2m_left.mp4,hook,left,2,779,803,25,45.0,157.32870403827874,6.012400081045247,15.495250733824674,226.0
s04_hook_2m_left_c015,subject04,hook_2m_left.mp4,hook,left,2,831,854,24,45.0,132.17114086068523,4.701982629939988,13.01749086367408,220.0
s04_hook_2m_right_c001,subject04,hook_2m_right.mp4,hook,right,2,146,172,27,45.0,110.18591880400206,5.22779268648599,10.852173795250046,240.0
s04_hook_2m_right_c002,subject04,hook_2m_right.mp4,hook,right,2,201,228,28,45.0,130.43312847847025,5.355620186868385,12.846314613252792,246.0
s04_hook_2m_right_c003,subject04,hook_2m_right.mp4,hook,right,2,255,280,26,45.0,144.78579155769293,5.150152726228001,14.259903535059163,233.0
s04_hook_2m_right_c004,subject04,hook_2m_right.mp4,hook,right,2,308,337,30,45.0,131.1041152685879,6.009877873875159,12.912399874779053,260.0
s04_hook_2m_right_c005,subject04,hook_2m_right.mp4,hook,right,2,360,387,28,45.0,130.15618012246313,5.565681322121773,12.819038063541898,247.0
s04_hook_2m_right_c006,subject04,hook_2m_right.mp4,hook,right,2,418,445,28,45.0,150.1417612604578,6.246693761390303,14.787411175666927,246.0
s04_hook_2m_right_c007,subject04,hook_2m_right.mp4,hook,right,2,471,497,27,45.0,168.87400718870092,6.2362666206198165,16.632343727804212,240.0
s04_hook_2m_right_c008,subject04,hook_2m_right.mp4,hook,right,2,525,551,27,45.0,142.97509929405678,5.743275726848584,14.081569067751706,239.0
s04_hook_2m_right_c009,subject04,hook_2m_right.mp4,hook,right,2,583,608,26,45.0,136.20283250455202,5.575940333852792,13.414570807127896,233.0
s04_hook_2m_right_c010,subject04,hook_2m_right.mp4,hook,right,2,640,669,30,45.0,150.146545121527,6.009611614834708,14.787882336522134,260.0
s04_hook_2m_right_c011,subject04,hook_2m_right.mp4,hook,right,2,692,719,28,45.0,173.19478947017686,6.039339199500394,17.057896110168258,247.0
s04_hook_2m_right_c012,subject04,hook_2m_right.mp4,hook,right,2,750,775,26,45.0,138.6357225674623,5.954840701917718,13.654185324790566,233.0
s04_hook_2m_right_c013,subject04,hook_2m_right.mp4,hook,right,2,803,830,28,45.0,105.60447667235434,5.0980759341683495,10.400949112593807,246.0
s04_hook_2m_right_c014,subject04,hook_2m_right.mp4,hook,right,2,860,886,27,45.0,117.76394807961366,5.381922407815885,11.598531330015577,240.0
s04_hook_2m_right_c015,subject04,hook_2m_right.mp4,hook,right,2,918,945,28,45.0,144.43183241288867,5.426824375920753,14.225042218862608,246.0
s04_jab_1m_left_c001,subject04,jab_1m_left.mp4,jab,left,1,146,175,30,45.0,112.32766308061038,4.252950427226203,11.063113463104333,260.0
s04_jab_1m_left_c002,subject04,jab_1m_left.mp4,jab,left,1,198,226,29,45.0,133.4482576255597,5.291190077718597,13.143273660965072,254.0
s04_jab_1m_left_c003,subject04,jab_1m_left.mp4,jab,left,1,249,277,29,45.0,156.30585247227452,4.159883096233508,15.394510429786672,254.0
s04_jab_1m_left_c004,subject04,jab_1m_left.mp4,jab,left,1,301,328,28,45.0,179.48414044069628,4.808048356418861,17.677332155465564,246.0
s04_jab_1m_left_c005,subject04,jab_1m_left.mp4,jab,left,1,352,381,30,45.0,126.03509623970828,5.1366841934705585,12.413153908779691,259.0
s04_jab_1m_left_c006,subject04,jab_1m_left.mp4,jab,left,1,404,435,32,45.0,141.6115523918496,4.1200556521250045,13.947273795530501,273.0
s04_jab_1m_left_c007,subject04,jab_1m_left.mp4,jab,left,1,460,490,31,45.0,148.51916615444821,5.260107242282375,14.627602333658174,267.0
s04_jab_1m_left_c008,subject04,jab_1m_left.mp4,jab,left,1,514,541,28,45.0,141.09896970109554,4.312279642164279,13.896789700059148,246.0
s04_jab_1m_left_c009,subject04,jab_1m_left.mp4,jab,left,1,566,593,28,45.0,101.6676043052027,3.9960566858921514,10.01320788756447,247.0
s04_jab_1m_left_c010,subject04,jab_1m_left.mp4,jab,left,1,617,648,32,45.0,126.22057215672548,4.259537559759777,12.431421368979251,273.0
s04_jab_1m_left_c011,subject04,jab_1m_left.mp4,jab,left,1,670,699,30,45.0,135.95159172170668,4.8300171212469944,13.389826187584067,260.0
s04_jab_1m_left_c012,subject04,jab_1m_left.mp4,jab,left,1,720,750,31,45.0,172.67736165901107,5.109359455625617,17.006934820429816,266.0
s04_jab_1m_left_c013,subject04,jab_1m_left.mp4,jab,left,1,774,804,31,45.0,132.84151848859278,4.056418450767081,13.083516129020746,266.0
s04_jab_1m_left_c014,subject04,jab_1m_left.mp4,jab,left,1,825,858,34,45.0,140.935691610626,4.402388417546743,13.880708496272266,287.0
s04_jab_1m_left_c015,subject04,jab_1m_left.mp4,jab,left,1,879,907,29,45.0,130.83636031919735,4.145847899995609,12.886028780569701,253.0
s04_jab_1m_right_c001,subject04,jab_1m_right.mp4,jab,right,1,156,188,33,45.0,191.93380177857313,4.163236119626323,18.90349508079335,280.0
s04_jab_1m_right_c002,subject04,jab_1m_right.mp4,jab,right,1,218,245,28,45.0,205.8339276744098,4.492118692756008,20.27251376879649,246.0
s04_jab_1m_right_c003,subject04,jab_1m_right.mp4,jab,right,1,275,301,27,45.0,211.05900981308523,4.664712500113606,20.787130337581708,240.0
s04_jab_1m_right_c004,subject04,jab_1m_right.mp4,jab,right,1,329,358,30,45.0,210.258909673462,4.900661340348623,20.708328746025895,259.0
s04_jab_1m_right_c005,subject04,jab_1m_right.mp4,jab,right,1,389,413,25,45.0,172.98470581191611,4.941470083873346,17.03720504187447,227.0
s04_jab_1m_right_c006,subject04,jab_1m_right.mp4,jab,right,1,445,471,27,45.0,247.9360048610553,5.902415720280306,24.41913308031884,240.0
s04_jab_1m_right_c007,subject04,jab_1m_right.mp4,jab,right,1,500,527,28,45.0,207.57226931719813,5.361424897600802,20.44372244798004,247.0
s04_jab_1m_right_c008,subject04,jab_1m_right.mp4,jab,right,1,554,583,30,45.0,182.1542030967491,5.04345719689309,17.940305721436676,259.0
s04_jab_1m_right_c009,subject04,jab_1m_right.mp4,jab,right,1,619,644,26,45.0,170.91078927841636,4.911956660262905,16.83294570544858,233.0
s04_jab_1m_right_c010,subject04,jab_1m_right.mp4,jab,right,1,674,700,27,45.0,149.51627780168195,4.589117989098458,14.72580752182107,240.0
s04_jab_1m_right_c011,subject04,jab_1m_right.mp4,jab,right,1,730,756,27,45.0,159.88906609311644,4.664095686317579,15.747419924765367,240.0
s04_jab_1m_right_c012,subject04,jab_1m_right.mp4,jab,right,1,784,811,28,45.0,168.23745063235629,4.784820575279312,16.569649488332058,247.0
s04_jab_1m_right_c013,subject04,jab_1m_right.mp4,jab,right,1,837,864,28,45.0,166.81096777176856,4.639051258682052,16.42915567490223,247.0
s04_jab_1m_right_c014,subject04,jab_1m_right.mp4,jab,right,1,892,918,27,45.0,197.83173817178618,5.62647037917268,19.484380837042572,240.0
s04_jab_1m_right_c015,subject04,jab_1m_right.mp4,jab,right,1,949,975,27,45.0,212.09076594691422,4.939590658151038,20.888747649486547,240.0
s04_jab_2m_left_c001,subject04,jab_2m_left.mp4,jab,left,2,295,323,29,45.0,150.03437605665584,4.728101443272193,14.776834843342922,253.0
s04_jab_2m_left_c002,subject04,jab_2m_left.mp4,jab,left,2,345,374,30,45.0,138.93940002604188,4.175824198259566,13.684094414753936,260.0
